category_id,year0_institutions,year1_institutions,year2_institutions,year3_institutions,year4_institutions,recent_institutions,core_institutions_1y,core_institutions_3y,core_institutions_5y,citation_cohort_percentile
C0110,0,0,2,9,14,0,0,2,23,0.13567522422851228
C0111,4,0,0,2,1,4,4,4,7,0.0
C0112,195,128,123,126,116,195,195,407,584,0.18721416323655324
C0113,1926,1695,1791,1756,1655,1926,1926,3430,4296,0.5108517388341944
C0114,1058,895,751,655,661,1058,1058,1922,2393,0.5288339070772201
C0115,1137,749,580,538,589,1137,1137,1745,2143,0.4705366510497759
C0116,0,1,3,4,0,0,0,4,8,0.11974398185398308
C0117,911,654,630,670,549,911,911,1680,2208,0.28916078354302277
C0118,0,0,0,0,0,0,0,0,0,0.0
C0119,5,3,0,3,0,5,5,8,11,0.0
C0120,430,473,419,376,376,430,430,1101,1517,0.2681443606640064
C0121,1326,802,719,682,625,1326,1326,1941,2334,0.35806102357297775
C0122,2004,1742,1531,1432,1402,2004,2004,3152,3731,0.48347525033438915
C0123,590,490,445,359,422,590,590,983,1187,0.3344889411374886
C0124,646,365,276,186,140,646,646,1011,1148,0.3994765819623464
C0125,1078,765,738,690,610,1078,1078,1832,2259,0.45823774199106015
C0126,1378,1318,1161,1056,967,1378,1378,2368,2873,0.6155298646567547
C0127,904,816,676,683,595,904,904,1595,2004,0.5457718494321265
C0128,1418,1292,1363,1246,1253,1418,1418,2746,3471,0.4917011201825485
C0129,1467,1182,1041,1026,1063,1467,1467,2535,3185,0.4352662789148307
C0130,1467,858,647,647,525,1467,1467,2341,2819,0.2638101690603884
C0131,10,27,5,12,10,10,10,41,61,0.27956451570969054
C0132,1412,1181,1028,977,910,1412,1412,2358,2837,0.5930454428214201
C0133,1149,1379,1062,901,781,1149,1149,2590,3161,0.3731112586718663
C0134,962,815,722,763,728,962,962,1798,2341,0.36464720628964714
C0135,8,2,2,7,7,8,8,12,24,0.11639437972324589
C0136,851,685,713,619,664,851,851,1688,2265,0.24985605005186906
C0137,1228,1124,926,827,646,1228,1228,2260,2702,0.5203520266240106
C0138,1426,1167,1010,894,827,1426,1426,2553,3126,0.41085511440767214
C0139,369,265,251,260,239,369,369,682,918,0.30830916689869026
C0140,1298,914,819,748,659,1298,1298,2138,2626,0.45147301244031696
C0141,1394,1039,915,858,916,1394,1394,2168,2651,0.48017082902234176
C0142,5,1,2,2,12,5,5,8,22,0.14889879241963871
C0143,1057,931,820,769,724,1057,1057,1856,2298,0.39290768519298486
C0144,704,574,460,525,471,704,704,1411,1974,0.27474509238955386
C0145,1294,1025,731,585,591,1294,1294,2342,2840,0.2537326922779184
C0146,1515,1283,1098,958,809,1515,1515,2432,2777,0.6279955366487003
C0147,0,0,0,0,0,0,0,0,0,0.14067779391761295
C0148,10,1,7,5,14,10,10,18,36,0.28075923298331135
C0149,418,645,591,599,534,418,418,1312,1935,0.2768174908258073
C0150,713,564,498,379,376,713,713,1359,1700,0.5345145813840719
C0151,1363,1128,1019,919,874,1363,1363,2450,3028,0.514281362597495
