category_id,period,papers
C0112,2023Q1,50
C0349,2023Q1,296
C0050,2023Q1,286
C0222,2023Q1,215
C0381,2023Q1,40
C0553,2023Q1,39
C0046,2023Q1,86
C0524,2023Q1,15
C0217,2023Q1,138
C0396,2023Q1,65
C0401,2023Q1,207
C0450,2023Q1,146
C0586,2023Q1,26
C0225,2023Q1,221
C0419,2023Q1,222
C0123,2023Q1,145
C0095,2023Q1,26
C0592,2023Q1,95
C0556,2023Q1,227
C0565,2023Q1,14
C0670,2023Q1,20
C0380,2023Q1,77
C0425,2023Q1,71
C0512,2023Q1,19
C0282,2026Q2,257
C0490,2023Q1,16
C0538,2023Q1,13
C0193,2023Q1,34
C0180,2023Q1,21
C0570,2023Q1,15
C0697,2023Q1,19
C0038,2023Q1,118
C0017,2023Q1,132
C0605,2023Q1,13
C0541,2023Q1,11
C0139,2023Q1,69
C0312,2023Q1,28
C0534,2023Q1,37
C0388,2023Q1,20
C0604,2023Q1,33
C0554,2023Q1,11
C0613,2023Q1,8
C0322,2023Q1,23
C0719,2023Q1,21
C0333,2023Q1,64
C0677,2023Q1,23
C0726,2023Q1,17
C0587,2023Q1,50
C0339,2023Q1,134
C0352,2023Q1,124
C0750,2023Q1,22
C0550,2023Q1,44
C0716,2023Q1,9
C0514,2023Q1,17
C0689,2023Q1,28
C0022,2023Q1,31
C0577,2023Q1,32
C0607,2023Q1,14
C0464,2023Q2,117
C0042,2023Q1,22
C0688,2023Q1,22
C0653,2023Q1,22
C0506,2023Q1,38
C0190,2023Q1,8
C0284,2023Q1,7
C0644,2023Q1,11
C0198,2023Q1,1
C0518,2023Q1,25
C0558,2023Q1,15
C0314,2023Q1,25
C0705,2023Q1,2
C0321,2023Q1,42
C0006,2020Q1,7
C0635,2021Q1,11
C0353,2023Q1,12
C0682,2023Q1,4
C0123,2023Q3,106
C0551,2022Q3,14
C0149,2023Q2,113
C0488,2023Q1,7
C0687,2023Q1,18
C0116,2023Q1,3
C0047,2020Q1,194
C0709,2023Q1,2
C0581,2023Q1,25
C0574,2023Q1,5
C0217,2020Q2,99
C0145,2020Q1,190
C0496,2023Q1,1
C0223,2023Q2,170
C0250,2023Q2,148
C0459,2023Q2,185
C0174,2023Q2,40
C0455,2020Q1,177
C0028,2023Q2,147
C0015,2023Q2,177
C0473,2023Q2,170
C0106,2023Q2,199
C0212,2023Q2,97
C0185,2023Q2,129
C0744,2023Q2,112
C0400,2023Q2,73
C0257,2023Q2,173
C0021,2023Q2,156
C0233,2023Q2,183
C0184,2023Q2,645
C0069,2023Q2,58
C0126,2023Q2,319
C0191,2023Q2,180
C0189,2023Q2,265
C0192,2023Q2,180
C0067,2023Q2,475
C0276,2023Q2,335
C0431,2023Q2,170
C0483,2023Q2,208
C0395,2023Q2,103
C0122,2023Q2,412
C0510,2023Q2,113
C0271,2023Q2,136
C0387,2023Q2,128
C0137,2023Q2,184
C0176,2023Q2,230
C0146,2023Q2,246
C0202,2023Q2,228
C0243,2023Q2,214
C0460,2023Q2,114
C0082,2023Q2,86
C0267,2023Q2,118
C0462,2023Q2,52
C0235,2023Q2,199
C0622,2023Q2,69
C0718,2023Q2,24
C0341,2023Q2,225
C0393,2023Q2,208
C0421,2023Q2,85
C0693,2023Q2,18
C0409,2023Q2,128
C0162,2023Q2,35
C0114,2023Q2,176
C0295,2023Q2,117
C0159,2023Q2,106
C0024,2023Q2,68
C0373,2023Q2,2
C0287,2023Q2,74
C0219,2023Q2,121
C0286,2023Q2,226
C0094,2023Q2,122
C0378,2023Q2,138
C0301,2023Q2,75
C0297,2023Q2,148
C0125,2023Q2,146
C0153,2023Q2,83
C0101,2023Q2,68
C0181,2023Q2,62
C0386,2023Q2,150
C0121,2023Q2,213
C0133,2023Q2,181
C0043,2023Q2,121
C0293,2023Q2,173
C0089,2023Q2,115
C0163,2023Q2,28
C0575,2023Q2,30
C0582,2023Q2,36
C0140,2023Q2,115
C0315,2023Q2,183
C0240,2023Q2,50
C0265,2023Q2,35
C0598,2023Q2,27
C0487,2023Q2,108
C0130,2023Q2,117
C0310,2023Q2,101
C0360,2023Q2,132
C0745,2023Q2,10
C0175,2023Q2,108
C0239,2023Q2,131
C0170,2023Q2,237
C0224,2023Q2,90
C0003,2021Q3,47
C0010,2023Q2,96
C0700,2023Q2,55
C0498,2023Q2,30
C0296,2023Q2,54
C0548,2023Q2,19
C0166,2023Q2,150
C0247,2023Q2,167
C0337,2023Q2,61
C0107,2023Q2,14
C0019,2023Q2,77
C0246,2020Q4,24
C0375,2020Q2,96
C0625,2023Q2,13
C0647,2023Q2,21
C0131,2023Q1,6
C0168,2023Q2,61
C0232,2023Q2,110
C0150,2023Q2,72
C0451,2021Q3,127
C0171,2021Q3,113
C0444,2023Q2,27
C0093,2023Q2,78
C0548,2021Q2,19
C0569,2023Q2,44
C0542,2023Q2,20
C0211,2020Q4,198
C0615,2023Q2,21
C0438,2020Q1,13
C0601,2023Q2,15
C0351,2023Q2,11
C0319,2023Q2,57
C0345,2023Q2,65
C0097,2023Q2,29
C0657,2023Q2,9
C0172,2023Q2,127
C0526,2023Q2,11
C0651,2023Q2,32
C0032,2023Q1,19
C0680,2023Q2,66
C0318,2023Q2,59
C0623,2023Q2,17
C0684,2023Q2,39
C0379,2023Q2,80
C0696,2023Q2,6
C0013,2023Q2,26
C0724,2023Q2,7
C0606,2023Q2,18
C0631,2023Q2,18
C0447,2023Q2,6
C0736,2023Q1,16
C0720,2023Q2,18
C0715,2023Q2,19
C0403,2024Q2,34
C0049,2023Q2,11
C0650,2023Q2,8
C0666,2023Q1,8
C0742,2023Q2,18
C0739,2023Q2,22
C0619,2023Q2,11
C0081,2023Q2,5
C0433,2023Q2,13
C0281,2020Q4,6
C0292,2020Q4,61
C0535,2023Q2,2
C0267,2020Q3,99
C0358,2023Q4,281
C0714,2023Q3,72
C0482,2023Q3,254
C0304,2023Q3,287
C0537,2023Q3,588
C0226,2023Q3,393
C0306,2023Q3,116
C0481,2023Q3,150
C0385,2023Q3,105
C0425,2023Q3,30
C0633,2023Q3,46
C0705,2023Q3,4
C0349,2023Q3,189
C0237,2023Q3,333
C0044,2023Q3,89
C0506,2023Q3,21
C0113,2023Q3,375
C0346,2023Q3,119
C0128,2023Q3,225
C0443,2023Q3,162
C0225,2023Q3,158
C0033,2023Q3,143
C0419,2023Q3,173
C0117,2023Q3,125
C0245,2023Q3,234
C0334,2023Q3,162
C0317,2023Q3,149
C0228,2023Q3,102
C0070,2023Q3,125
C0076,2023Q3,307
C0217,2023Q3,96
C0475,2023Q3,168
C0450,2023Q3,86
C0018,2023Q3,67
C0336,2023Q3,17
C0188,2023Q3,182
C0391,2023Q3,110
C0034,2023Q3,102
C0333,2023Q3,64
C0412,2023Q3,121
C0328,2023Q3,225
C0358,2023Q3,245
C0521,2023Q3,41
C0407,2023Q3,217
C0075,2023Q3,151
C0222,2023Q3,177
C0556,2023Q3,152
C0277,2023Q3,120
C0134,2023Q3,102
C0382,2023Q3,284
C0323,2023Q3,83
C0584,2023Q3,35
C0324,2023Q3,119
C0151,2023Q3,203
C0372,2023Q3,59
C0398,2023Q3,164
C0616,2023Q3,58
C0131,2023Q3,1
C0723,2023Q3,78
C0530,2023Q3,149
C0560,2023Q3,38
C0687,2023Q3,22
C0156,2023Q3,142
C0005,2023Q3,94
C0670,2023Q3,17
C0417,2023Q3,141
C0251,2023Q3,167
C0554,2023Q3,12
C0038,2023Q3,86
C0396,2023Q3,30
C0270,2023Q3,143
C0157,2023Q2,7
C0259,2023Q3,211
C0592,2023Q3,100
C0532,2023Q3,34
C0663,2023Q3,3
C0200,2023Q3,117
C0509,2023Q3,33
C0141,2023Q3,150
C0236,2023Q3,127
C0227,2023Q3,89
C0440,2023Q3,74
C0644,2023Q3,9
C0688,2023Q3,16
C0553,2023Q3,34
C0308,2021Q3,25
C0213,2023Q3,63
C0389,2023Q3,119
C0104,2023Q3,81
C0209,2023Q3,132
C0380,2023Q3,42
C0050,2023Q3,177
C0154,2023Q3,155
C0736,2023Q3,6
C0031,2023Q3,112
C0046,2023Q3,62
C0686,2023Q3,16
C0533,2023Q3,26
C0332,2023Q3,47
C0017,2023Q3,68
C0375,2023Q3,115
C0321,2023Q3,32
C0605,2023Q3,2
C0581,2023Q3,22
C0383,2023Q3,141
C0448,2023Q3,101
C0112,2023Q3,33
C0180,2023Q3,7
C0352,2023Q3,70
C0439,2023Q3,44
C0095,2023Q3,17
C0577,2023Q3,38
C0167,2023Q3,89
C0205,2023Q3,132
C0697,2023Q3,13
C0558,2023Q3,7
C0139,2023Q3,61
C0689,2023Q3,17
C0514,2023Q3,12
C0430,2023Q3,59
C0726,2023Q3,7
C0534,2023Q3,27
C0339,2023Q3,90
C0653,2023Q3,9
C0677,2023Q3,12
C0401,2023Q3,69
C0750,2023Q3,16
C0604,2023Q3,24
C0587,2023Q3,52
C0042,2023Q3,14
C0541,2023Q3,4
C0632,2023Q3,9
C0032,2023Q3,7
C0406,2021Q3,37
C0435,2023Q3,75
C0322,2023Q3,9
C0193,2023Q3,17
C0165,2023Q3,71
C0550,2023Q3,18
C0518,2023Q3,19
C0586,2023Q3,12
C0071,2020Q1,224
C0381,2023Q3,30
C0613,2023Q3,3
C0502,2023Q2,5
C0632,2023Q1,10
C0312,2023Q3,15
C0538,2023Q3,6
C0719,2023Q3,7
C0607,2023Q3,5
C0490,2023Q3,21
C0391,2023Q4,112
C0565,2023Q3,6
C0314,2023Q3,7
C0388,2023Q3,10
C0638,2023Q3,5
C0561,2023Q3,2
C0512,2023Q3,15
C0626,2023Q3,14
C0411,2023Q3,2
C0589,2023Q3,6
C0614,2023Q3,12
C0524,2023Q3,12
C0668,2023Q3,1
C0716,2023Q3,11
C0673,2023Q3,6
C0282,2020Q1,176
C0377,2023Q3,2
C0477,2023Q3,3
C0546,2023Q3,2
C0488,2023Q3,3
C0274,2023Q3,2
C0413,2023Q3,3
C0709,2023Q3,2
C0252,2020Q4,113
C0326,2021Q1,136
C0052,2023Q3,2
C0546,2023Q1,5
C0377,2023Q1,30
C0685,2023Q3,5
C0353,2023Q3,12
C0480,2023Q3,3
C0128,2023Q4,237
C0328,2023Q4,266
C0334,2023Q4,171
C0113,2023Q4,385
C0304,2023Q4,349
C0044,2023Q4,89
C0306,2023Q4,117
C0375,2023Q4,90
C0723,2023Q4,69
C0382,2023Q4,302
C0245,2023Q4,207
C0633,2023Q4,54
C0324,2023Q4,130
C0259,2023Q4,224
C0430,2023Q4,63
C0448,2023Q4,98
C0183,2023Q4,207
C0209,2023Q4,147
C0560,2023Q4,40
C0017,2023Q4,85
C0537,2023Q4,627
C0425,2023Q4,25
C0123,2023Q4,108
C0346,2023Q4,142
C0188,2023Q4,186
C0005,2023Q4,132
C0450,2023Q4,79
C0194,2023Q4,281
C0553,2023Q4,47
C0714,2023Q4,85
C0383,2023Q4,166
C0277,2023Q4,128
C0604,2023Q4,23
C0332,2023Q4,46
C0222,2023Q4,184
C0251,2023Q4,193
C0407,2023Q4,268
C0349,2023Q4,198
C0046,2023Q4,78
C0034,2023Q4,116
C0033,2023Q4,127
C0401,2023Q4,73
C0556,2023Q4,205
C0217,2023Q4,94
C0323,2023Q4,110
C0475,2023Q4,191
C0396,2023Q4,32
C0226,2023Q4,365
C0076,2023Q4,335
C0228,2023Q4,134
C0134,2023Q4,138
C0018,2023Q4,63
C0236,2023Q4,146
C0592,2023Q4,85
C0141,2023Q4,177
C0398,2023Q4,160
C0417,2023Q4,141
C0075,2023Q4,184
C0439,2023Q4,59
C0117,2023Q4,137
C0412,2023Q4,113
C0336,2023Q4,27
C0372,2023Q4,45
C0070,2023Q4,142
C0151,2023Q4,260
C0419,2023Q4,204
C0482,2023Q4,306
C0154,2023Q4,133
C0205,2023Q4,141
C0213,2023Q4,63
C0227,2023Q4,110
C0317,2023Q4,164
C0167,2023Q4,79
C0352,2023Q4,108
C0237,2023Q4,394
C0381,2023Q4,40
C0225,2023Q4,149
C0038,2023Q4,87
C0632,2023Q4,15
C0339,2023Q4,122
C0042,2023Q4,11
C0668,2023Q4,6
C0270,2023Q4,156
C0685,2023Q4,8
C0550,2023Q4,25
C0200,2023Q4,108
C0389,2023Q4,102
C0570,2023Q4,20
C0687,2023Q4,28
C0512,2023Q4,19
C0616,2023Q4,88
C0440,2023Q4,83
C0443,2023Q4,192
C0587,2023Q4,49
C0584,2023Q4,31
C0139,2023Q4,59
C0533,2023Q4,40
C0689,2023Q4,27
C0380,2023Q4,45
C0534,2023Q4,29
C0586,2023Q4,14
C0530,2023Q4,162
C0532,2023Q4,53
C0481,2023Q4,136
C0314,2023Q4,6
C0104,2023Q4,81
C0193,2023Q4,18
C0031,2023Q4,133
C0490,2023Q4,29
C0509,2023Q4,26
C0321,2023Q4,39
C0653,2023Q4,10
C0435,2023Q4,94
C0673,2023Q4,7
C0165,2023Q4,58
C0577,2023Q4,31
C0565,2023Q4,6
C0607,2023Q4,7
C0670,2023Q4,20
C0280,2025Q1,313
C0686,2023Q4,16
C0750,2023Q4,21
C0719,2023Q4,10
C0022,2023Q4,8
C0112,2023Q4,35
C0267,2025Q3,161
C0196,2025Q1,452
C0095,2023Q4,16
C0697,2023Q4,17
C0644,2023Q4,14
C0677,2023Q4,21
C0506,2023Q4,32
C0524,2023Q4,11
C0488,2023Q4,7
C0666,2023Q4,1
C0229,2023Q4,1
C0411,2023Q4,1
C0521,2023Q4,35
C0688,2023Q4,11
C0493,2026Q2,290
C0032,2023Q4,13
C0388,2023Q4,12
C0709,2023Q4,3
C0626,2023Q4,15
C0502,2022Q1,5
C0053,2021Q1,7
C0594,2022Q1,6
C0146,2020Q3,161
C0373,2022Q1,1
C0526,2022Q1,13
C0618,2022Q1,3
C0627,2022Q1,5
C0724,2022Q1,9
C0617,2022Q1,1
C0562,2022Q1,2
C0535,2022Q1,1
C0625,2020Q3,7
C0408,2020Q4,132
C0088,2020Q1,135
C0310,2020Q3,86
C0675,2020Q1,45
C0086,2020Q4,201
C0065,2020Q1,139
C0048,2020Q4,105
C0543,2020Q1,5
C0421,2021Q2,83
C0308,2021Q1,43
C0746,2021Q3,23
C0174,2020Q3,28
C0508,2021Q1,2
C0461,2020Q1,197
C0089,2020Q3,115
C0128,2020Q2,239
C0286,2020Q3,183
C0458,2020Q1,121
C0007,2020Q4,123
C0540,2020Q1,18
C0437,2021Q3,122
C0364,2020Q1,142
C0180,2020Q2,5
C0196,2020Q1,305
C0184,2021Q2,568
C0208,2020Q4,89
C0185,2020Q3,108
C0341,2021Q2,201
C0342,2021Q1,161
C0416,2020Q1,225
C0276,2021Q2,333
C0450,2020Q2,75
C0389,2020Q2,83
C0383,2020Q2,109
C0028,2020Q3,84
C0242,2020Q4,15
C0474,2020Q1,187
C0661,2021Q1,8
C0471,2021Q1,13
C0125,2021Q2,136
C0446,2020Q1,195
C0124,2020Q1,15
C0357,2021Q1,107
C0415,2020Q4,55
C0135,2021Q4,2
C0671,2021Q1,62
C0473,2020Q3,100
C0716,2020Q2,8
C0603,2021Q3,55
C0248,2022Q1,7
C0051,2022Q2,10
C0404,2022Q2,4
C0740,2022Q2,3
C0064,2022Q2,3
C0041,2022Q2,1
C0319,2024Q1,63
C0054,2022Q2,2
C0547,2022Q1,2
C0257,2024Q1,289
C0366,2020Q4,108
C0591,2022Q3,3
C0394,2020Q4,135
C0346,2020Q2,82
C0030,2022Q3,13
C0105,2020Q4,177
C0499,2022Q3,12
C0140,2021Q2,106
C0323,2020Q2,95
C0004,2020Q4,166
C0150,2020Q3,68
C0008,2022Q3,7
C0013,2020Q3,34
C0189,2021Q2,241
C0694,2021Q3,16
C0073,2021Q3,184
C0358,2020Q2,208
C0049,2021Q2,15
C0170,2020Q3,150
C0003,2021Q1,65
C0287,2020Q3,68
C0077,2022Q3,4
C0645,2022Q3,8
C0064,2022Q3,3
C0363,2021Q1,110
C0309,2022Q3,8
C0206,2021Q1,299
C0424,2021Q1,159
C0295,2021Q2,114
C0426,2021Q1,229
C0740,2022Q3,4
C0470,2022Q3,3
C0456,2022Q3,3
C0420,2021Q1,172
C0330,2021Q1,218
C0746,2021Q1,33
C0357,2021Q3,76
C0404,2022Q3,5
C0313,2021Q3,109
C0397,2022Q1,1
C0187,2022Q3,2
C0051,2022Q3,3
C0567,2022Q3,1
C0645,2020Q4,7
C0151,2020Q2,177
C0379,2020Q3,99
C0551,2020Q4,28
C0029,2020Q4,83
C0186,2020Q4,161
C0182,2020Q4,49
C0474,2020Q4,116
C0147,2022Q1,2
C0487,2024Q1,216
C0244,2022Q1,1
C0165,2020Q2,91
C0106,2020Q3,127
C0401,2025Q2,69
C0199,2021Q1,10
C0418,2021Q3,25
C0020,2020Q4,144
C0370,2020Q4,7
C0067,2020Q3,389
C0648,2022Q4,1
C0212,2021Q2,145
C0187,2024Q2,4
C0046,2020Q2,83
C0113,2020Q2,453
C0207,2023Q1,18
C0099,2022Q1,2
C0184,2020Q3,563
C0345,2020Q3,92
C0061,2020Q4,174
C0297,2024Q1,309
C0197,2021Q3,66
C0188,2025Q2,200
C0274,2023Q1,6
C0177,2020Q4,91
C0284,2020Q2,9
C0185,2024Q1,246
C0413,2023Q1,5
C0443,2020Q2,166
C0175,2024Q1,207
C0485,2021Q3,155
C0480,2023Q1,18
C0199,2021Q3,5
C0096,2020Q1,13
C0216,2021Q3,79
C0106,2021Q2,150
C0162,2021Q2,36
C0527,2020Q4,29
C0161,2020Q4,78
C0329,2020Q4,6
C0169,2020Q1,117
C0092,2023Q1,3
C0081,2022Q1,5
C0367,2021Q3,163
C0424,2021Q3,122
C0673,2023Q1,5
C0254,2020Q1,417
C0134,2020Q2,105
C0295,2020Q3,124
C0166,2020Q3,145
C0181,2024Q1,100
C0411,2023Q1,3
C0390,2022Q4,1
C0063,2020Q1,271
C0309,2020Q1,23
C0442,2022Q1,2
C0668,2023Q1,1
C0363,2021Q3,56
C0430,2020Q2,51
C0233,2020Q3,157
C0679,2023Q1,8
C0203,2020Q4,78
C0362,2020Q4,242
C0278,2020Q4,239
C0561,2023Q1,5
C0466,2023Q1,3
C0446,2020Q4,111
C0707,2021Q3,4
C0255,2021Q3,169
C0444,2024Q1,73
C0232,2020Q3,102
C0167,2020Q2,89
C0477,2023Q1,3
C0497,2023Q1,2
C0665,2023Q2,16
C0648,2023Q2,5
C0290,2020Q1,269
C0261,2023Q2,6
C0627,2023Q2,2
C0229,2023Q1,3
C0562,2023Q2,1
C0169,2026Q1,567
C0666,2023Q3,1
C0010,2020Q3,77
C0570,2023Q3,6
C0731,2023Q3,2
C0022,2023Q3,4
C0419,2020Q2,146
C0497,2023Q3,2
C0460,2024Q1,175
C0173,2021Q4,4
C0574,2023Q3,6
C0466,2023Q3,2
C0133,2020Q3,131
C0682,2023Q3,2
C0297,2020Q3,93
C0561,2023Q4,6
C0736,2023Q4,14
C0514,2023Q4,8
C0116,2023Q4,1
C0558,2023Q4,5
C0614,2023Q4,4
C0518,2023Q4,23
C0538,2023Q4,5
C0311,2024Q2,157
C0726,2023Q4,7
C0237,2025Q2,454
C0409,2021Q2,120
C0605,2023Q4,7
C0581,2023Q4,12
C0414,2024Q2,167
C0284,2023Q4,7
C0377,2023Q4,2
C0477,2023Q4,2
C0047,2026Q2,223
C0004,2026Q2,219
C0466,2023Q4,2
C0716,2023Q4,5
C0353,2023Q4,12
C0663,2023Q4,1
C0413,2023Q4,2
C0589,2023Q4,3
C0496,2023Q4,2
C0189,2024Q1,401
C0101,2021Q2,84
C0480,2023Q4,2
C0546,2023Q4,2
C0322,2023Q4,4
C0554,2023Q4,8
C0191,2024Q1,344
C0004,2024Q2,148
C0268,2023Q3,2
C0284,2023Q3,3
C0268,2023Q4,3
C0182,2025Q1,136
C0272,2024Q2,114
C0145,2025Q1,282
C0052,2023Q4,5
C0256,2026Q1,259
C0638,2023Q4,5
C0190,2023Q4,1
C0150,2024Q1,129
C0212,2024Q3,143
C0015,2024Q1,400
C0341,2024Q1,354
C0170,2024Q1,537
C0122,2024Q1,712
C0247,2024Q1,188
C0243,2024Q1,274
C0121,2024Q1,313
C0043,2024Q1,191
C0067,2024Q1,919
C0483,2024Q1,347
C0510,2024Q1,207
C0744,2024Q1,179
C0126,2024Q1,588
C0431,2024Q1,276
C0718,2024Q1,40
C0176,2024Q1,349
C0276,2024Q1,648
C0301,2024Q1,112
C0239,2024Q1,202
C0172,2024Q1,235
C0024,2024Q1,146
C0174,2024Q1,105
C0379,2024Q1,164
C0360,2024Q1,301
C0345,2024Q1,124
C0133,2024Q1,396
C0069,2024Q1,151
C0365,2024Q1,8
C0223,2024Q1,239
C0089,2024Q1,208
C0400,2024Q1,172
C0080,2024Q2,299
C0378,2024Q1,234
C0293,2024Q1,355
C0267,2024Q1,257
C0212,2024Q1,162
C0202,2024Q1,357
C0421,2024Q1,135
C0106,2024Q1,370
C0464,2024Q1,232
C0114,2024Q1,304
C0137,2024Q1,296
C0192,2024Q1,318
C0159,2024Q1,213
C0393,2024Q1,335
C0598,2024Q1,98
C0459,2024Q1,262
C0409,2024Q1,191
C0233,2024Q1,382
C0680,2024Q1,96
C0141,2021Q4,192
C0123,2021Q4,136
C0075,2021Q4,143
C0407,2021Q4,143
C0151,2021Q4,176
C0358,2021Q4,274
C0076,2021Q4,242
C0237,2021Q4,315
C0537,2021Q4,457
C0633,2021Q4,66
C0128,2021Q4,269
C0134,2021Q4,144
C0270,2021Q4,164
C0440,2021Q4,84
C0209,2021Q4,128
C0188,2021Q4,179
C0349,2021Q4,184
C0592,2021Q4,62
C0227,2021Q4,99
C0226,2021Q4,280
C0385,2021Q4,136
C0380,2021Q3,48
C0200,2021Q4,160
C0245,2021Q4,247
C0530,2021Q4,149
C0705,2021Q4,3
C0398,2021Q4,135
C0222,2021Q4,182
C0117,2021Q4,140
C0113,2021Q4,429
C0689,2021Q4,27
C0382,2021Q4,303
C0556,2021Q4,100
C0033,2021Q4,156
C0380,2021Q4,58
C0736,2021Q4,11
C0430,2021Q4,71
C0304,2021Q4,347
C0417,2021Q4,118
C0570,2021Q4,15
C0607,2021Q4,12
C0616,2021Q4,77
C0334,2021Q4,159
C0448,2021Q4,111
C0317,2021Q4,153
C0381,2021Q1,35
C0714,2021Q4,86
C0236,2021Q4,108
C0349,2021Q3,175
C0482,2021Q4,201
C0443,2021Q4,183
C0213,2021Q4,61
C0439,2021Q4,57
C0450,2021Q4,90
C0306,2021Q4,132
C0381,2021Q4,25
C0034,2021Q4,112
C0391,2021Q4,92
C0346,2021Q4,108
C0251,2021Q4,146
C0339,2021Q3,87
C0323,2021Q4,115
C0435,2021Q3,100
C0083,2021Q2,115
C0382,2021Q3,315
C0372,2021Q4,67
C0584,2021Q4,48
C0475,2021Q4,159
C0312,2021Q4,18
C0383,2021Q4,123
C0375,2021Q4,90
C0339,2021Q4,77
C0389,2021Q4,101
C0401,2021Q4,87
C0083,2020Q3,120
C0259,2021Q4,240
C0412,2021Q4,99
C0050,2021Q4,170
C0205,2021Q4,125
C0156,2021Q4,145
C0435,2021Q4,107
C0194,2021Q4,198
C0031,2021Q4,139
C0561,2021Q4,6
C0677,2021Q4,16
C0165,2021Q4,69
C0443,2021Q3,168
C0110,2021Q4,2
C0104,2021Q4,104
C0419,2021Q4,157
C0193,2021Q4,21
C0481,2021Q4,139
C0349,2021Q1,309
C0017,2021Q4,87
C0225,2021Q4,147
C0167,2021Q4,120
C0731,2021Q4,1
C0324,2021Q4,154
C0332,2021Q4,42
C0388,2021Q4,10
C0521,2021Q4,39
C0581,2021Q4,15
C0663,2021Q4,3
C0328,2021Q4,212
C0723,2021Q4,54
C0139,2021Q4,63
C0553,2021Q4,26
C0577,2021Q4,20
C0222,2021Q3,194
C0488,2021Q4,2
C0550,2021Q4,24
C0005,2021Q4,81
C0533,2021Q4,28
C0228,2021Q4,114
C0277,2021Q4,143
C0183,2021Q4,205
C0719,2021Q4,12
C0587,2021Q4,41
C0242,2021Q2,21
C0154,2021Q4,149
C0362,2021Q2,285
C0750,2021Q4,17
C0228,2021Q1,247
C0052,2021Q4,7
C0070,2021Q4,129
C0532,2021Q4,32
C0509,2021Q4,27
C0038,2021Q4,88
C0425,2021Q4,24
C0205,2021Q1,132
C0217,2021Q4,101
C0586,2021Q4,18
C0352,2021Q4,90
C0044,2021Q4,68
C0237,2021Q1,462
C0112,2021Q4,39
C0524,2021Q4,15
C0095,2021Q4,18
C0450,2021Q3,93
C0033,2021Q1,277
C0227,2021Q1,113
C0180,2021Q4,5
C0312,2021Q3,22
C0490,2021Q4,16
C0605,2021Q4,8
C0687,2021Q4,19
C0237,2021Q3,305
C0396,2021Q4,34
C0538,2021Q4,5
C0042,2021Q4,5
C0046,2021Q4,70
C0534,2021Q4,20
C0018,2021Q4,54
C0184,2022Q2,575
C0061,2022Q1,271
C0280,2022Q1,167
C0394,2022Q1,224
C0267,2022Q2,104
C0177,2022Q1,164
C0122,2022Q2,366
C0307,2022Q1,193
C0256,2022Q1,245
C0029,2022Q1,129
C0212,2022Q2,113
C0254,2022Q1,490
C0405,2022Q1,219
C0211,2022Q1,261
C0196,2022Q1,308
C0362,2022Q1,445
C0056,2022Q1,177
C0241,2022Q1,267
C0455,2022Q1,191
C0109,2022Q1,241
C0415,2021Q2,55
C0155,2022Q1,536
C0415,2022Q1,96
C0156,2021Q1,199
C0060,2022Q1,682
C0063,2022Q1,272
C0278,2022Q1,431
C0369,2022Q1,446
C0221,2022Q1,281
C0103,2022Q1,246
C0132,2022Q1,316
C0604,2021Q4,15
C0441,2022Q1,17
C0333,2021Q1,131
C0129,2022Q1,231
C0100,2022Q1,111
C0270,2021Q1,229
C0383,2021Q1,177
C0486,2021Q2,270
C0461,2022Q1,317
C0306,2021Q1,196
C0323,2021Q3,112
C0352,2021Q1,179
C0160,2020Q3,34
C0113,2021Q3,415
C0251,2021Q1,170
C0282,2022Q1,129
C0011,2022Q1,233
C0537,2021Q1,537
C0484,2021Q2,136
C0430,2021Q1,136
C0104,2021Q1,159
C0354,2022Q1,277
C0105,2022Q1,255
C0080,2022Q1,345
C0275,2022Q1,226
C0609,2022Q1,13
C0446,2022Q1,246
C0469,2022Q1,89
C0536,2022Q1,6
C0088,2022Q1,126
C0020,2022Q1,210
C0408,2022Q1,179
C0333,2021Q4,58
C0252,2022Q1,142
C0253,2022Q1,207
C0398,2021Q1,199
C0186,2022Q1,153
C0070,2021Q3,103
C0211,2020Q3,232
C0475,2021Q1,210
C0203,2022Q1,131
C0450,2021Q1,134
C0414,2022Q1,152
C0630,2022Q1,59
C0004,2022Q1,223
C0486,2022Q1,326
C0183,2021Q1,322
C0009,2022Q1,475
C0675,2022Q1,53
C0493,2022Q1,349
C0290,2022Q1,184
C0138,2022Q1,210
C0401,2021Q1,209
C0302,2022Q1,134
C0366,2022Q1,156
C0160,2022Q1,44
C0047,2022Q1,220
C0600,2022Q1,11
C0667,2022Q1,48
C0395,2020Q4,119
C0213,2021Q1,104
C0226,2021Q1,263
C0063,2021Q2,244
C0070,2021Q1,182
C0311,2022Q1,177
C0725,2022Q1,20
C0071,2022Q1,213
C0416,2022Q1,165
C0405,2021Q2,136
C0048,2022Q1,215
C0008,2022Q1,16
C0727,2022Q1,106
C0474,2022Q1,163
C0083,2022Q1,174
C0527,2022Q1,43
C0338,2022Q1,224
C0299,2022Q1,25
C0195,2021Q2,134
C0195,2020Q3,112
C0688,2021Q1,25
C0368,2022Q1,110
C0380,2021Q1,108
C0066,2022Q1,145
C0085,2022Q1,138
C0091,2022Q1,81
C0512,2021Q1,12
C0437,2020Q2,101
C0079,2022Q1,6
C0007,2022Q1,163
C0194,2021Q1,289
C0055,2022Q1,120
C0448,2021Q1,199
C0585,2022Q1,5
C0309,2022Q1,17
C0403,2022Q1,67
