family,scenario,category_id,name,selected,core_papers,recent_papers,multiyear_share_ratio,share_growth_ratio,historical_peak_ratio,score
emerging,exclude_needs_review,C0294,电池管理与均衡控制,False,229,112,1.2762880711016844,1.5569145102220798,1.0075216542724326,87.2804314329738
emerging,exclude_needs_review,C0348,智能电网信息安全与韧性,False,0,0,0.7224527370846096,0.8234347854063445,0.60009008429316,40.69337442218798
emerging,exclude_needs_review,C0381,光伏发电功率预测方法与装置,True,1023,517,1.75732363318995,1.442055842462887,1.442055842462887,93.6055469953775
emerging,exclude_needs_review,C0435,智能电表物联网与用能监测,False,200,112,2.094429138729899,1.6691245650128603,1.6691245650128603,91.36748844375964
emerging,exclude_needs_review,C0443,建筑能效与居民供热用能,False,0,0,0.7224527370846096,0.8234347854063445,0.60009008429316,40.69337442218798
emerging,exclude_needs_review,C0473,二氧化碳地质封存与驱油,True,3788,1773,1.5110827352210687,1.2444495883409905,1.2444495883409905,86.81432973805853
emerging,exclude_needs_review,C0533,氮化镓功率与结器件,True,820,423,1.6843703429237185,1.5533391163455983,1.5533391163455983,93.35130970724192
emerging,exclude_needs_review,C0534,氢能技术经济与生命周期,True,896,417,1.5503378210652912,1.1793619996814713,1.1793619996814713,86.49075500770415
emerging,exclude_needs_review,C0542,光伏组件故障与缺陷检测,True,652,315,1.540072778377485,1.3566249336590166,1.3566249336590166,91.03235747303545
emerging,exclude_needs_review,C0556,水系锌离子电池,False,3731,1435,1.082527370263328,0.9040463743409616,0.9040463743409616,65.81664098613251
